title,short_description,full_description,price,images/0,images/1,url,images/2,images/3
Profilaktyka i terapia uzależnień behawioralnych i uzależnień od substancji z elementami interwencji kryzysowej kurs online, Zdobycie wiedzy i umiejętności w zakresie uzależnień behawioralnych oraz uzależnień od substancji.,"Cel szkolenia: Zdobycie wiedzy i umiejętności w zakresie uzależnień behawioralnych oraz uzależnień od substancji. Szkolenie wzbogacone zostało o elementy podstaw powstawania kryzysów, a także zadania interwencji kryzysowej oraz opis procedur postępowania w sytuacjach kryzysowych.
Dodatkowe informacje: Szkolenie ma charakter doskonalący. Nie nadaje uprawnień terapeuty.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",189.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Profilaktyka-i-terapia-uzależnień-z-interwencją-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Uzaleznienia-behawioralne-profilaktyka-100x100.jpg,https://www.kursyzdalne.com/produkt/profilaktyka-i-terapia-uzaleznien-behawioralnych-kurs-online/,,
Psychoprofilaktyka i profilaktyka społeczna w zakresie problematyki HIV AIDS i narkomanii oraz uzależnień behawioralnych kurs online,Celem szkolenia jest ukazanie podstaw teoretycznych w temacie uzależnień od substancji i uzależnień behawioralnych. Szkolenie wzbogacono o wiedzę z zakresu problematyki chorób przenoszonych droga płciową.,"Cel szkolenia:   przedstawienie teoretycznych podstaw tworzenia programów profilaktycznych, opis poziomów i rodzajów profilaktyki, a także modelowania działań wychowawczych i profilaktycznych z konstruowaniem programu. Celem szkolenia jest ukazanie podstaw teoretycznych w temacie uzależnień od substancji i uzależnień behawioralnych. Szkolenie wzbogacono o wiedzę z zakresu problematyki chorób przenoszonych droga płciową.
Dodatkowe informacje: Szkolenie ma charakter doskonalący.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",129.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Profilaktyka-społeczna-HIV_AIDS-i-uzależnień-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychoprofilaktyka-AIDS-i-HIV-100x100.jpg,https://www.kursyzdalne.com/produkt/psychoprofilaktyka-i-profilaktyka-hiv-aids-kurs-online/,,
Public relations w ochronie zdrowia z podstawami neurologiczno-psychiatrycznych aspektów zaburzeń kurs online,Jest zaprezentowanie podstaw Public Relations w ochronie zdrowia wraz z wiedzą dotyczącą podstaw neurologiczno-psychiatrycznych aspektów zaburzeń.,"Cel szkolenia:  jest zaprezentowanie podstaw Public Relations w ochronie zdrowia wraz z wiedzą dotyczącą podstaw neurologiczno-psychiatrycznych aspektów zaburzeń. W szkoleniu omówiono podstawy neuropsychologii oraz psychiatrii. Szkolenie zawiera również wiedzę w zakresie diagnozy neuropsychologicznej oraz zasady wywiadu i badania psychiatrycznego.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",189.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Public-relations-w-ochronie-zdrowia-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/PR-prgram-100x100.png,https://www.kursyzdalne.com/produkt/public-relations-w-ochronie-zdrowia/,,
Suplementacja w sporcie i żywieniu kurs online,"Poznanie podstawowych suplementów diety, mechanizmie działania oraz ich skuteczności.","Cel szkolenia:   jest poznanie podstawowych suplementów diety, mechanizmie działania oraz ich skuteczności. Szkolenie skierowane jest do sportowców, trenerów, nauczycieli WF, dietetyków współpracujących z osobami aktywnymi oraz osób chcących pogłębić swoją wiedzę z zakresu dietetyki i suplementacji.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",199.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Suplementacja-w-sporcie-i-żywieniu-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Suplementacja-w-sporcie-program-100x100.png,https://www.kursyzdalne.com/produkt/suplementacja-w-sporcie-i-zywieniu-kurs-online/,,
Trener personalny kurs online,Jest zdobycie wiedzy i umiejętności w zakresie pracy trenera personalnego. ,"Cel szkolenia:   jest zdobycie wiedzy i umiejętności w zakresie pracy trenera personalnego.  Uczestnik zdobędzie wiedzę dotyczącą anatomii człowieka niezbędnej do planowania i prowadzenia indywidualnych treningów.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",349.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trener-personalny-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trener-personalny-program-100x100.png,https://www.kursyzdalne.com/produkt/trener-personalny-kurs-online/,,
"Zaburzenia odżywiania (anoreksja, bulimia, ortoreksja, kompulsywne zajadanie). Podstawy pracy terapeutycznej z pacjentem kurs online",Szkolenie przybliża problematykę podstawowych zaburzeń odżywiania.,"Cel szkolenia:    przybliżenie problematyki zaburzeń odżywiania, podanie przykładów zachowań diagnostycznych, uwrażliwienie na pojawiające się wczesne niepokojące sygnały i reagowanie na nie.
Dodatkowe informacje: Kurs ma  charakter doskonalący  i pogłębiający kompetencje w tym w zakresie. Informacja dla psychologów i dietetyków: nie jest to również specjalność psychologiczna, dietetyczna (psychodietetyka), którą można zrealizować w toku studiów lub studiów podyplomowych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Zaburzenia-odżywiania-z-podstawami-terapii-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Zaburzenia-odzywiania-kurs-100x100.jpg,https://www.kursyzdalne.com/produkt/zaburzenia-odzywiania-anoreksja-bulimia-kurs-online/,,
Żywienie dzieci kurs online,Kurs pozwala zaznajomić słuchacza z problematyką odżywiania i profilaktyki żywieniowej wdrażanej od najmłodszych lat.,"Cel szkolenia:  Kurs pozwala zaznajomić słuchacza z problematyką odżywiania i profilaktyki żywieniowej wdrażanej od najmłodszych lat.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Dzieci-jadlopsis-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Jedzenie-dziecko-program-100x100.jpg,https://www.kursyzdalne.com/produkt/zywienie-dzieci-kurs-online/,,
Animator społeczno-kulturalny z elementami edukacji regionalnej i kulturalnej kurs online,"Szkolenie przeznaczone jest dla osób posiadających wykształcenie średnie,  a także dla studentów kierunków: Pedagogika, Bibliotekoznawstwo,  Socjologia, Edukacja Kulturalna i Medialna i innych chętnych.  Ma na celu przybliżenie zagadnień pedagogiki czasu wolnego, pedagogiki  zabawy, pedagogiki kultury, a także przedstawić metody pracy oraz gry i  zabawy dla dzieci, młodzieży i dorosłych.","Cel szkolenia:   jest przybliżenie zagadnień z zakresu pedagogiki czasu wolnego, pedagogiki zabawy i pedagogiki kultury. Uczestnik szkolenia zapozna się z metodami oraz technikami stosowanymi w pracy animatora społeczno-kulturalnego. Zdobędzie umiejętności do posługiwania się różnego typu grami i zabawami do praktycznego zastosowania w pracy animacyjnej  wśród dzieci, młodzieży, a także osób dorosłych.
Dodatkowe informacje: Wśród najczęściej spotykanych wymogów kwalifikacyjnych, jakich spodziewać się mogą kandydaci na stanowisko animatora kultury nie znajdziemy oficjalnych warunków, których wypełnienie broni dostępu do zawodu.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Animator-społeczno-kulturalny-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Animator-kulutury-program-100x100.jpg,https://www.kursyzdalne.com/produkt/animator-spoleczno-kulturalny-kurs-online/,,
Animator zajęć sportowo-rekreacyjnych kurs online,Szkolenie umożliwia zdobycie wiedzy i umiejętności przygotowujących do pełnienia roli animatora zajęć sportowo-rekreacyjnych.,"Cel szkolenia:   jest zdobycie wiedzy i umiejętności przygotowujących do pełnienia roli animatora zajęć sportowo-rekreacyjnych. Podczas szkolenia uczestnicy zapoznają się ze specyfiką pracy animatora, poznają podstawy metodyczne – metody, techniki i rodzaje zajęć sportowych i rekreacyjnych, gier oraz  zabaw sportowych do wykorzystania w pracy z dziećmi i młodzieżą jak również osobami dorosłymi. Tematyka szkolenia obejmuje również zagadnienia związane z pedagogiką i psychologią sportu, pedagogiką czasu wolnego oraz biomedycznymi podstawami rozwoju i wychowania w sporcie.
Dodatkowe informacje: Animator to nowy zawód, który nie wymaga przygotowania w żadnej szkole, natomiast osoba, która chce go wykonywać, musi dysponować wieloma umiejętnościami oraz posiadać takie predyspozycje do pracy z ludźmi.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Animator-sportowo-rekreacyjny-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Animator-sportowy-kurs-online-100x100.png,https://www.kursyzdalne.com/produkt/animator-zajec-sportowo-rekreacyjnych-kurs-online/,,
Asystent osoby niepełnosprawnej i starszej z podstawami terapii zajęciowej kurs online,Jest zdobycie wiedzy i umiejętności w zakresie pracy opiekuńczo-wychowawczej z osobami starszymi i niepełnosprawnymi.,"Cel szkolenia:   jest zdobycie wiedzy i umiejętności w zakresie pracy opiekuńczo-wychowawczej z osobami starszymi i niepełnosprawnymi.  Uczestnik zdobędzie wiedzę dotyczącą psychopedagogiki starości i starzenia się. Pozna metodykę terapii zajęciowej do zastosowania w pracy jako opiekun.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",299.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Asystent-niepełnosprawnych-i-starszych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Asystent-ONprogram-100x100.png,https://www.kursyzdalne.com/produkt/asystent-osoby-niepelnosprawnej-i-starszej-z-podstawami-terapii-zajeciowej-kurs-online/,,
Asystent socjalny – pomoc rodzinie z elementami socjoterapii i psychoterapii kurs online,"Uczestnik nabędzie wiedzę w zakresie podstaw wsparcia społecznego, socjoterapii i psychoterapii – jako techniki, które można zastosować do pracy z rodziną dysfunkcyjną. Szkolenie uzupełnione jest o moduł z zakresu podstaw prawa rodzinnego i opiekuńczego.","Cel szkolenia:  Uczestnik  kursu zdobędzie wiedzę w zakresie psychologii rozwoju i wychowania oraz podstaw pracy socjalnej.  Nabędzie wiedzę w zakresie podstaw wsparcia społecznego, socjoterapii i psychoterapii – jako techniki, które można zastosować do pracy z rodziną dysfunkcyjną.  Szkolenie uzupełnione jest o moduł z zakresu podstaw prawa rodzinnego i opiekuńczego.
Dodatkowe informacje: Szkolenie ma charakter doskonalący. Nie nadaje uprawnień terapeutycznych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",279.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Asystent-socjalny-z-socjoterapią-i-psychoterapią-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Socjalny-program-100x100.png,https://www.kursyzdalne.com/produkt/asystent-socjalny-pomoc-rodzinie-z-elementami-socjoterapii-i-psychoterapii-kurs-online/,,
Asystent(ka) – pomoc nauczyciela przedszkola z podstawami wczesnego wspomagania rozwoju kurs online,Szkolenie przedstawia zagadnienia związane z podstawami pracy opiekuńczo-wychowawczej w pracy pomocy nauczyciela przedszkola.,"Cel szkolenia:   jest zdobycie wiedzy i umiejętności w zakresie pracy opiekuńczo-wychowawczej.  Uczestnik zdobędzie wiedzę dotyczącą psychologii rozwoju dziecka oraz metod diagnozowania potrzeb dziecka w wieku przedszkolnym. Pozna tematykę pedagogiki twórczości do zastosowania w pracy jako pomoc nauczyciela.
Dodatkowe informacje:  Z Rozporządzenia Rady Ministrów z dnia 18 marca 2009 r. w sprawie wynagradzania pracowników samorządowych (Dz. U. z 2009 r. Nr 50, poz. 398 z późn. zm.) wynika, że pomoc nauczyciela musi mieć co najmniej wykształcenie podstawowe, nie musi się legitymować doświadczeniem zawodowym i należy do VI kategorii zaszeregowania, jeśli chodzi o poziom wynagrodzenia.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",299.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Asystentka-nauczyciela-przedszkola-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pomoc-nauczyciela-program-100x100.jpg,https://www.kursyzdalne.com/produkt/asystentka-pomoc-nauczyciela-przedszkola/,,
Doradca edukacyjno-zawodowy osób niepełnosprawnych z elementami psychologii pracy i coachingu kurs online,Jest zdobycie podstawowego warsztatu z zakresu doradztwa edukacyjno- zawodowego.,"Cel szkolenia:  jest zdobycie podstawowego warsztatu z zakresu doradztwa edukacyjno- zawodowego oraz zdobycie podstawowej wiedzy dotyczącej metodyki nauczania i uczenia się osób dorosłych (w tym osób niepełnosprawnych). Poznanie charakterystyki istoty psychologii pracy, a także jej przedmiotu, celu i zadań.  Zdobycie umiejętności coachingowych w pracy z klientem.
Dodatkowe informacje: Szkolenie ma charakter doskonalący.  Nastąpiła również deregulacja zawodu doradcy zawodowego. Szczegóły:  http://deregulacjazawodow.pl/doradca-zawodowy/
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",299.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Doradca-edukacyjno-zawodowy-niepełnosprawnych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/doradca-program-100x100.png,https://www.kursyzdalne.com/produkt/doradca-edukacyjno-zawodowy-osob-niepelnosprawnych-kurs-online/,,
Opiekun dzieci i młodzieży – animator czasu wolnego i rekreacji kurs online,"Jest przybliżenie zagadnień z zakresu pedagogiki, wychowania, rozwoju dzieci i młodzieży","Cel szkolenia:   jest przybliżenie zagadnień z zakresu pedagogiki, wychowania, rozwoju dzieci i młodzieży. Uczestnik szkolenia zapozna się z metodami oraz technikami stosowanymi w pracy animatora czasu wolnego i rekreacji. Zdobędzie umiejętności do posługiwania się różnego typu grami i zabawami do praktycznego zastosowania w pracy animacyjnej  wśród dzieci i młodzieży.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekun-animator-czasu-wolnego-i-rekreacji-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/opiekun-dzieci-kurs-100x100.png,https://www.kursyzdalne.com/produkt/opiekun-dzieci-i-mlodziezy-animator-czasu-wolnego-i-rekreacji-kurs-online/,,
Opiekun osób starszych i niepełnosprawnych z podstawami neuropsychologii kurs online,Szkolenie dostarcza wiedzy związanej z opieką nad osobami starszymi i/lub niepełnosprawnymi.,"Cel szkolenia:  jest zdobycie wiedzy dotyczącej opieki nad osobą starszą i niepełnosprawną. Uczestnik zdobędzie wiedzę oraz umiejętności związane z pracą opiekuna. Zapozna się również z psychologią opieki. Nabędzie umiejętność posługiwania się narzędziem diagnostycznym związanym z badaniem demencji.
Dodatkowe informacje: W przypadku zawodu opiekuna (opiekunki) osób starszych, wymagane kwalifikacje do wykonywania zawodu uzależnione są od pracodawcy i bywają bardzo zróżnicowane.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",229.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekun-osób-starszych-i-niepełnosprawnych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekun-starszych-program-100x100.jpg,https://www.kursyzdalne.com/produkt/opiekun-osob-starszych-i-niepelnosprawnych-z-podstawami-neuropsychologii-kurs-online/,,
Opiekun w żłobku i klubie dziecięcym z elementami treningu zastępowania agresji kurs online,Szkolenie dostarcza podstaw psychologii wychowania oraz rozwoju w pracy z dziećmi do lat 0-3. Nie nadaje uprawnień opiekuna w żłobku!,"Cel szkolenia:   Celem szkolenia jest zdobycie podstawowej wiedzy dotyczącej podstaw psychologii wychowania oraz rozwoju. Uczestnik szkolenia zdobędzie wiedzę z zakresu metodyki pracy opiekuńczo-wychowawczej w pracy opiekuna. Tematyka szkolenia uzupełniona jest o elementy treningu zastępowania agresji u dzieci i młodzieży.
Dodatkowe informacje: Szkolenie ma charakter doszkalający.  Pełne szkolenie nadające uprawnienia opiekuna w żłobku – omawia ustawa z dnia 4 lutego 2011 r o opiece nad dziećmi w wieku do lat 3 oraz rozporządzenie ministra Pracy i Polityki Społecznej z dnia 25 marca 2011 r. w sprawie zakresów programów szkoleń dla opiekuna w żłobku lub klubie dziecięcym.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",299.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekun-w-żłobku-i-klubie-dziecięcym-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekun-zlobek-program-100x100.png,https://www.kursyzdalne.com/produkt/opiekun-w-zlobku-i-klubie-dzieciecym-kurs-online/,,
Pomoc dentystyczna z elementami promocji zdrowia,"Kurs skierowany jest do osób, które swoja karierę zawodową wiążą z branżą stomatologiczną.","Cel szkolenia:   Kurs skierowany jest do osób, które swoja karierę zawodową wiążą z branżą stomatologiczną. Chcą pracować jako pomoc stomatologa w gabinecie dentystycznym. Uczestnik  kursu zyskuje wiedzę z zakresu pracy w gabinecie stomatologicznym.  Tematyka szkolenia obejmuje również zagadnienia związane z profesjonalną obsługą pacjenta oraz promocją zdrowia.
Dodatkowe informacje: osoba pracująca na stanowisku pomocy dentystycznej powinna posiadać min. średnie wykształcenie oraz przeszkolenie zawodowe.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",349.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pomoc-dentystyczna-z-promocją-zdrowia-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pomoc-dentystyczna-program-100x100.png,https://www.kursyzdalne.com/produkt/pomoc-dentystyczna-z-elementami-promocji-zdrowia/,,
